Source: (-1.00, 1.00, -16.00), Receiver: (-4.00, 1.00, -19.00), Reflection: 0, Hit: (-0.34, 0.00, -16.37), Time: 0.0037s, Energy: 0.20
Source: (-1.00, 1.00, -16.00), Receiver: (-4.00, 1.00, -19.00), Reflection: 0, Hit: (1.10, 3.00, -16.27), Time: 0.0085s, Energy: 0.80
Source: (-1.00, 1.00, -16.00), Receiver: (-4.00, 1.00, -19.00), Reflection: 1, Hit: (4.25, 0.00, -16.67), Time: 0.0212s, Energy: 0.16
Source: (-1.00, 1.00, -16.00), Receiver: (-4.00, 1.00, -19.00), Reflection: 2, Hit: (4.25, 0.00, -16.67), Time: 0.0212s, Energy: 0.03
Source: (-1.00, 1.00, -16.00), Receiver: (-4.00, 1.00, -19.00), Reflection: 0, Hit: (-3.85, 0.00, -13.60), Time: 0.0112s, Energy: 0.20
Source: (-1.00, 1.00, -16.00), Receiver: (-4.00, 1.00, -19.00), Reflection: 0, Hit: (4.95, 2.41, -16.32), Time: 0.0178s, Energy: 0.15
Source: (-1.00, 1.00, -16.00), Receiver: (-4.00, 1.00, -11.00), Reflection: 0, Hit: (-1.07, 3.00, -16.03), Time: 0.0058s, Energy: 0.80
Source: (-1.00, 1.00, -16.00), Receiver: (-4.00, 1.00, -11.00), Reflection: 1, Hit: (-1.18, 0.00, -16.07), Time: 0.0146s, Energy: 0.16
Source: (-1.00, 1.00, -16.00), Receiver: (-4.00, 1.00, -11.00), Reflection: 0, Hit: (-4.95, 2.78, -15.49), Time: 0.0127s, Energy: 0.15
Source: (-1.00, 1.00, -16.00), Receiver: (-4.00, 1.00, -11.00), Reflection: 1, Hit: (-4.95, 2.78, -15.49), Time: 0.0127s, Energy: 0.02
Source: (-1.00, 1.00, -16.00), Receiver: (-4.00, 1.00, -11.00), Reflection: 0, Hit: (-1.80, 3.00, -14.50), Time: 0.0077s, Energy: 0.80
Source: (-1.00, 1.00, -16.00), Receiver: (-4.00, 1.00, -11.00), Reflection: 1, Hit: (-3.00, 0.00, -12.25), Time: 0.0191s, Energy: 0.16
Source: (-1.00, 1.00, -16.00), Receiver: (-4.00, 1.00, -11.00), Reflection: 0, Hit: (4.95, 1.80, -13.68), Time: 0.0188s, Energy: 0.15
Source: (-1.00, 1.00, -16.00), Receiver: (-4.00, 1.00, -11.00), Reflection: 0, Hit: (-2.94, 3.00, -15.67), Time: 0.0082s, Energy: 0.80
Source: (-1.00, 1.00, -16.00), Receiver: (-4.00, 1.00, -11.00), Reflection: 1, Hit: (-4.95, 0.94, -15.34), Time: 0.0166s, Energy: 0.12
Source: (-1.00, 1.00, -16.00), Receiver: (11.00, 1.00, -19.00), Reflection: 0, Hit: (1.34, 0.00, -18.04), Time: 0.0095s, Energy: 0.20
Source: (-1.00, 1.00, -16.00), Receiver: (11.00, 1.00, -19.00), Reflection: 0, Hit: (2.37, 3.00, -10.60), Time: 0.0195s, Energy: 0.80
Source: (-1.00, 1.00, -16.00), Receiver: (11.00, 1.00, -19.00), Reflection: 1, Hit: (4.95, 2.95, -12.96), Time: 0.0296s, Energy: 0.12
Source: (-1.00, 1.00, -16.00), Receiver: (11.00, 1.00, -19.00), Reflection: 2, Hit: (4.10, 0.00, -16.51), Time: 0.0433s, Energy: 0.02
Source: (-1.00, 1.00, -16.00), Receiver: (11.00, 1.00, -19.00), Reflection: 0, Hit: (1.49, 3.00, -15.65), Time: 0.0094s, Energy: 0.80
Source: (-1.00, 1.00, -16.00), Receiver: (11.00, 1.00, -19.00), Reflection: 1, Hit: (4.95, 0.21, -15.17), Time: 0.0224s, Energy: 0.12
Source: (-1.00, 1.00, -16.00), Receiver: (11.00, 1.00, -19.00), Reflection: 0, Hit: (2.42, 0.00, -17.11), Time: 0.0109s, Energy: 0.20
Source: (-1.00, 1.00, -16.00), Receiver: (11.00, 1.00, -19.00), Reflection: 0, Hit: (2.71, 3.00, -12.87), Time: 0.0153s, Energy: 0.80
Source: (-1.00, 1.00, -16.00), Receiver: (11.00, 1.00, -19.00), Reflection: 1, Hit: (4.95, 1.79, -10.98), Time: 0.0245s, Energy: 0.12
Source: (-1.00, 1.00, -16.00), Receiver: (-4.00, 1.00, 4.00), Reflection: 0, Hit: (0.94, 0.00, -10.90), Time: 0.0162s, Energy: 0.20
Source: (-1.00, 1.00, -16.00), Receiver: (-4.00, 1.00, 4.00), Reflection: 0, Hit: (0.70, 0.00, -14.41), Time: 0.0074s, Energy: 0.20
Source: (-1.00, 1.00, -16.00), Receiver: (-4.00, 1.00, 4.00), Reflection: 0, Hit: (0.25, 3.00, -19.93), Time: 0.0134s, Energy: 0.80
Source: (-1.00, 1.00, -16.00), Receiver: (-4.00, 1.00, 4.00), Reflection: 1, Hit: (0.25, 2.99, -19.95), Time: 0.0134s, Energy: 0.12
Source: (-1.00, 1.00, -16.00), Receiver: (-4.00, 1.00, 4.00), Reflection: 0, Hit: (-4.52, 0.00, -16.15), Time: 0.0107s, Energy: 0.20
Source: (-1.00, 1.00, -16.00), Receiver: (-4.00, 1.00, 4.00), Reflection: 0, Hit: (-3.99, 0.00, -14.92), Time: 0.0097s, Energy: 0.20
Source: (-1.00, 1.00, -16.00), Receiver: (-4.00, 1.00, -4.00), Reflection: 0, Hit: (-0.46, 0.00, -16.09), Time: 0.0033s, Energy: 0.20
Source: (-1.00, 1.00, -16.00), Receiver: (-4.00, 1.00, -4.00), Reflection: 0, Hit: (0.21, 3.00, -18.88), Time: 0.0108s, Energy: 0.80
Source: (-1.00, 1.00, -16.00), Receiver: (-4.00, 1.00, -4.00), Reflection: 1, Hit: (0.66, 2.26, -19.95), Time: 0.0148s, Energy: 0.12
Source: (-1.00, 1.00, -16.00), Receiver: (-4.00, 1.00, -4.00), Reflection: 0, Hit: (-1.55, 0.00, -15.48), Time: 0.0037s, Energy: 0.20
Source: (-1.00, 1.00, -16.00), Receiver: (-4.00, 1.00, -4.00), Reflection: 0, Hit: (-3.83, 3.00, -17.92), Time: 0.0116s, Energy: 0.80
Source: (-1.00, 1.00, -16.00), Receiver: (-4.00, 1.00, -4.00), Reflection: 1, Hit: (-4.95, 2.21, -18.68), Time: 0.0161s, Energy: 0.12
Source: (-1.00, 1.00, -16.00), Receiver: (-4.00, 1.00, -4.00), Reflection: 2, Hit: (-4.95, 2.21, -18.68), Time: 0.0161s, Energy: 0.02
Source: (-1.00, 1.00, -16.00), Receiver: (-4.00, 1.00, -4.00), Reflection: 0, Hit: (1.82, 0.00, -16.54), Time: 0.0089s, Energy: 0.20
Source: (-1.00, 1.00, -16.00), Receiver: (4.00, 1.00, -11.00), Reflection: 0, Hit: (-1.30, 3.00, -17.22), Time: 0.0069s, Energy: 0.80
Source: (-1.00, 1.00, -16.00), Receiver: (4.00, 1.00, -11.00), Reflection: 1, Hit: (-1.75, 0.00, -19.04), Time: 0.0172s, Energy: 0.16
Source: (-1.00, 1.00, -16.00), Receiver: (4.00, 1.00, -11.00), Reflection: 0, Hit: (-2.41, 3.00, -16.74), Time: 0.0074s, Energy: 0.80
Source: (-1.00, 1.00, -16.00), Receiver: (4.00, 1.00, -11.00), Reflection: 1, Hit: (-4.52, 0.00, -17.85), Time: 0.0186s, Energy: 0.16
Source: (-1.00, 1.00, -16.00), Receiver: (4.00, 1.00, -11.00), Reflection: 0, Hit: (-4.95, 2.13, -10.58), Time: 0.0198s, Energy: 0.15
Source: (-1.00, 1.00, -16.00), Receiver: (4.00, 1.00, -11.00), Reflection: 1, Hit: (-3.86, 2.15, -10.05), Time: 0.0234s, Energy: 0.02
Source: (-1.00, 1.00, -16.00), Receiver: (4.00, 1.00, -11.00), Reflection: 0, Hit: (-1.82, 3.00, -13.97), Time: 0.0087s, Energy: 0.80
Source: (-1.00, 1.00, -16.00), Receiver: (4.00, 1.00, -11.00), Reflection: 1, Hit: (-3.05, 0.00, -10.92), Time: 0.0216s, Energy: 0.16
Source: (-1.00, 1.00, -16.00), Receiver: (4.00, 1.00, -11.00), Reflection: 0, Hit: (1.91, 0.00, -17.65), Time: 0.0102s, Energy: 0.20
Source: (-1.00, 1.00, -16.00), Receiver: (15.00, 1.00, 0.00), Reflection: 0, Hit: (4.33, 1.54, -19.95), Time: 0.0194s, Energy: 0.15
Source: (-1.00, 1.00, -16.00), Receiver: (15.00, 1.00, 0.00), Reflection: 0, Hit: (1.97, 0.00, -16.32), Time: 0.0092s, Energy: 0.20
Source: (-1.00, 1.00, -16.00), Receiver: (15.00, 1.00, 0.00), Reflection: 0, Hit: (-4.05, 3.00, -15.27), Time: 0.0108s, Energy: 0.80
Source: (-1.00, 1.00, -16.00), Receiver: (15.00, 1.00, 0.00), Reflection: 1, Hit: (-4.95, 2.41, -15.06), Time: 0.0140s, Energy: 0.12
Source: (-1.00, 1.00, -16.00), Receiver: (15.00, 1.00, 0.00), Reflection: 0, Hit: (-2.14, 3.00, -15.08), Time: 0.0072s, Energy: 0.80
Source: (-1.00, 1.00, -16.00), Receiver: (15.00, 1.00, 0.00), Reflection: 1, Hit: (-3.84, 0.00, -13.69), Time: 0.0181s, Energy: 0.16
Source: (-1.00, 1.00, -16.00), Receiver: (15.00, 1.00, 0.00), Reflection: 2, Hit: (-4.95, 0.91, -15.07), Time: 0.0239s, Energy: 0.02
Source: (-1.00, 1.00, -16.00), Receiver: (15.00, 1.00, 0.00), Reflection: 0, Hit: (1.73, 3.00, -15.61), Time: 0.0099s, Energy: 0.80
Source: (-1.00, 1.00, -16.00), Receiver: (15.00, 1.00, 0.00), Reflection: 1, Hit: (4.95, 0.64, -15.15), Time: 0.0217s, Energy: 0.12
Source: (1.00, 1.00, 1.00), Receiver: (0.00, 1.00, -15.00), Reflection: 0, Hit: (0.16, 3.00, -1.50), Time: 0.0096s, Energy: 0.80
Source: (1.00, 1.00, 1.00), Receiver: (0.00, 1.00, -15.00), Reflection: 1, Hit: (-0.99, 0.23, -4.95), Time: 0.0230s, Energy: 0.64
Source: (1.00, 1.00, 1.00), Receiver: (0.00, 1.00, -15.00), Reflection: 0, Hit: (4.95, 1.49, -2.74), Time: 0.0159s, Energy: 0.80
Source: (1.00, 1.00, 1.00), Receiver: (0.00, 1.00, -15.00), Reflection: 1, Hit: (2.61, 1.79, -4.95), Time: 0.0253s, Energy: 0.64
Source: (1.00, 1.00, 1.00), Receiver: (0.00, 1.00, -15.00), Reflection: 0, Hit: (3.80, 3.00, 2.17), Time: 0.0106s, Energy: 0.80
Source: (1.00, 1.00, 1.00), Receiver: (0.00, 1.00, -15.00), Reflection: 1, Hit: (4.95, 2.18, 2.65), Time: 0.0150s, Energy: 0.64
Source: (1.00, 1.00, 1.00), Receiver: (19.00, 1.00, 4.00), Reflection: 0, Hit: (1.82, 3.00, 1.09), Time: 0.0063s, Energy: 0.80
Source: (1.00, 1.00, 1.00), Receiver: (19.00, 1.00, 4.00), Reflection: 0, Hit: (4.95, 2.29, -4.25), Time: 0.0195s, Energy: 0.80
Source: (1.00, 1.00, 1.00), Receiver: (19.00, 1.00, 4.00), Reflection: 1, Hit: (4.42, 2.46, -4.95), Time: 0.0221s, Energy: 0.64
Source: (1.00, 1.00, 1.00), Receiver: (19.00, 1.00, 4.00), Reflection: 2, Hit: (2.75, 3.00, -2.73), Time: 0.0304s, Energy: 0.51
Source: (1.00, 1.00, 1.00), Receiver: (19.00, 1.00, 4.00), Reflection: 3, Hit: (-3.02, 1.12, 4.95), Time: 0.0589s, Energy: 0.41
Source: (1.00, 1.00, 1.00), Receiver: (19.00, 1.00, 4.00), Reflection: 4, Hit: (-4.95, 0.49, 2.39), Time: 0.0684s, Energy: 0.33
Source: (1.00, 1.00, 1.00), Receiver: (11.00, 1.00, -11.00), Reflection: 0, Hit: (-0.68, 1.31, -4.95), Time: 0.0180s, Energy: 0.80
Source: (1.00, 1.00, 1.00), Receiver: (11.00, 1.00, -11.00), Reflection: 0, Hit: (-0.27, 3.00, 0.21), Time: 0.0073s, Energy: 0.80
Source: (1.00, 1.00, 1.00), Receiver: (11.00, 1.00, -11.00), Reflection: 0, Hit: (-1.88, 3.00, -1.05), Time: 0.0118s, Energy: 0.80
Source: (1.00, 1.00, 1.00), Receiver: (11.00, 1.00, -11.00), Reflection: 1, Hit: (-4.95, 0.87, -3.23), Time: 0.0245s, Energy: 0.64
Source: (1.00, 1.00, 1.00), Receiver: (4.00, 1.00, 4.00), Reflection: 0, Hit: (4.03, 1.91, 4.95), Time: 0.0148s, Energy: 0.80
Source: (1.00, 1.00, 1.00), Receiver: (4.00, 1.00, 4.00), Reflection: 1, Hit: (4.95, 2.19, 3.75), Time: 0.0192s, Energy: 0.64
Source: (1.00, 1.00, 1.00), Receiver: (4.00, 1.00, 4.00), Reflection: 2, Hit: (2.28, 3.00, 0.27), Time: 0.0323s, Energy: 0.51
Source: (1.00, 1.00, 1.00), Receiver: (4.00, 1.00, 4.00), Reflection: 3, Hit: (-1.72, 1.79, -4.95), Time: 0.0517s, Energy: 0.41
Source: (1.00, 1.00, 1.00), Receiver: (4.00, 1.00, 4.00), Reflection: 4, Hit: (-4.95, 0.82, -0.74), Time: 0.0675s, Energy: 0.33
Source: (1.00, 1.00, 1.00), Receiver: (4.00, 1.00, 4.00), Reflection: 0, Hit: (4.95, 0.64, -0.05), Time: 0.0120s, Energy: 0.80
Source: (1.00, 1.00, 1.00), Receiver: (4.00, 1.00, 4.00), Reflection: 0, Hit: (-2.19, 3.00, 3.14), Time: 0.0126s, Energy: 0.80
Source: (1.00, 1.00, 1.00), Receiver: (4.00, 1.00, 4.00), Reflection: 1, Hit: (-4.88, 1.31, 4.95), Time: 0.0233s, Energy: 0.64
Source: (1.00, 1.00, 1.00), Receiver: (4.00, 1.00, 4.00), Reflection: 2, Hit: (-4.95, 1.27, 4.91), Time: 0.0236s, Energy: 0.51
Source: (1.00, 1.00, 1.00), Receiver: (4.00, 1.00, 4.00), Reflection: 0, Hit: (-0.03, 3.00, -3.03), Time: 0.0135s, Energy: 0.80
Source: (1.00, 1.00, 1.00), Receiver: (4.00, 1.00, 4.00), Reflection: 1, Hit: (-0.52, 2.05, -4.95), Time: 0.0199s, Energy: 0.64
Source: (1.00, 1.00, 1.00), Receiver: (4.00, 1.00, 4.00), Reflection: 0, Hit: (-4.95, 0.41, 1.57), Time: 0.0175s, Energy: 0.80
Source: (1.00, 1.00, 1.00), Receiver: (11.00, 1.00, 4.00), Reflection: 0, Hit: (-0.24, 3.00, -0.73), Time: 0.0085s, Energy: 0.80
Source: (1.00, 1.00, 1.00), Receiver: (11.00, 1.00, 4.00), Reflection: 1, Hit: (-2.17, 0.79, -4.95), Time: 0.0235s, Energy: 0.64
Source: (1.00, 1.00, 1.00), Receiver: (11.00, 1.00, 4.00), Reflection: 0, Hit: (1.88, 3.00, 2.63), Time: 0.0080s, Energy: 0.80
Source: (1.00, 1.00, 1.00), Receiver: (11.00, 1.00, 4.00), Reflection: 1, Hit: (3.13, 0.16, 4.95), Time: 0.0192s, Energy: 0.64
Source: (1.00, 1.00, 1.00), Receiver: (11.00, 1.00, 4.00), Reflection: 0, Hit: (4.95, 0.14, 1.13), Time: 0.0118s, Energy: 0.80
Source: (1.00, 1.00, 1.00), Receiver: (19.00, 1.00, -11.00), Reflection: 0, Hit: (0.29, 3.00, 1.94), Time: 0.0068s, Energy: 0.80
Source: (1.00, 1.00, 1.00), Receiver: (0.00, 1.00, 0.00), Reflection: 0, Hit: (4.67, 0.37, 4.95), Time: 0.0158s, Energy: 0.80
Source: (1.00, 1.00, 1.00), Receiver: (0.00, 1.00, 0.00), Reflection: 1, Hit: (4.95, 0.33, 4.65), Time: 0.0170s, Energy: 0.64
Source: (1.00, 1.00, 1.00), Receiver: (0.00, 1.00, 0.00), Reflection: 0, Hit: (1.13, 3.00, 2.17), Time: 0.0068s, Energy: 0.80
Source: (1.00, 1.00, 1.00), Receiver: (15.00, 1.00, -15.00), Reflection: 0, Hit: (0.83, 3.00, 1.87), Time: 0.0064s, Energy: 0.80
Source: (1.00, 1.00, 1.00), Receiver: (15.00, 1.00, -15.00), Reflection: 0, Hit: (2.59, 2.37, -4.95), Time: 0.0184s, Energy: 0.80
Source: (1.00, 1.00, 1.00), Receiver: (15.00, 1.00, -15.00), Reflection: 1, Hit: (3.32, 3.00, -2.24), Time: 0.0268s, Energy: 0.64
Source: (1.00, 1.00, 1.00), Receiver: (15.00, 1.00, -15.00), Reflection: 2, Hit: (4.95, 1.59, 3.85), Time: 0.0456s, Energy: 0.51
Source: (1.00, 1.00, 1.00), Receiver: (15.00, 1.00, -15.00), Reflection: 3, Hit: (4.66, 1.34, 4.95), Time: 0.0490s, Energy: 0.41
Source: (1.00, 1.00, 1.00), Receiver: (15.00, 1.00, -15.00), Reflection: 0, Hit: (-0.22, 3.00, 3.12), Time: 0.0092s, Energy: 0.80
Source: (1.00, 1.00, 1.00), Receiver: (15.00, 1.00, -15.00), Reflection: 1, Hit: (-1.26, 1.28, 4.95), Time: 0.0171s, Energy: 0.64
Source: (1.00, 1.00, 1.00), Receiver: (-4.00, 1.00, -19.00), Reflection: 0, Hit: (4.95, 2.81, -4.78), Time: 0.0211s, Energy: 0.80
Source: (1.00, 1.00, 1.00), Receiver: (-4.00, 1.00, -19.00), Reflection: 1, Hit: (4.83, 2.86, -4.95), Time: 0.0217s, Energy: 0.64
Source: (1.00, 1.00, 1.00), Receiver: (-4.00, 1.00, -19.00), Reflection: 2, Hit: (4.53, 3.00, -4.50), Time: 0.0233s, Energy: 0.51
Source: (1.00, 1.00, 1.00), Receiver: (-4.00, 1.00, -11.00), Reflection: 0, Hit: (0.60, 3.00, 1.53), Time: 0.0061s, Energy: 0.80
Source: (1.00, 1.00, 1.00), Receiver: (-4.00, 1.00, -11.00), Reflection: 1, Hit: (-0.27, 3.00, 4.95), Time: 0.0164s, Energy: 0.64
Source: (1.00, 1.00, 1.00), Receiver: (-4.00, 1.00, -11.00), Reflection: 0, Hit: (1.48, 3.00, 1.97), Time: 0.0066s, Energy: 0.80
Source: (1.00, 1.00, 1.00), Receiver: (-4.00, 1.00, -11.00), Reflection: 0, Hit: (0.66, 3.00, 3.20), Time: 0.0087s, Energy: 0.80
Source: (1.00, 1.00, 1.00), Receiver: (-4.00, 1.00, -11.00), Reflection: 1, Hit: (0.40, 1.40, 4.95), Time: 0.0157s, Energy: 0.64
Source: (1.00, 1.00, 1.00), Receiver: (-4.00, 1.00, -11.00), Reflection: 0, Hit: (4.95, 1.10, 0.11), Time: 0.0118s, Energy: 0.80
Source: (1.00, 1.00, 1.00), Receiver: (11.00, 1.00, -19.00), Reflection: 0, Hit: (-1.74, 0.99, -4.95), Time: 0.0191s, Energy: 0.80
Source: (1.00, 1.00, 1.00), Receiver: (11.00, 1.00, -19.00), Reflection: 1, Hit: (-4.95, 0.99, 2.02), Time: 0.0415s, Energy: 0.64
Source: (1.00, 1.00, 1.00), Receiver: (11.00, 1.00, -19.00), Reflection: 0, Hit: (4.95, 2.43, 3.56), Time: 0.0143s, Energy: 0.80
Source: (1.00, 1.00, 1.00), Receiver: (11.00, 1.00, -19.00), Reflection: 1, Hit: (3.37, 3.00, 4.59), Time: 0.0201s, Energy: 0.64
Source: (1.00, 1.00, 1.00), Receiver: (11.00, 1.00, -19.00), Reflection: 2, Hit: (2.82, 2.80, 4.95), Time: 0.0221s, Energy: 0.51
Source: (1.00, 1.00, 1.00), Receiver: (11.00, 1.00, -19.00), Reflection: 0, Hit: (4.95, 1.18, -0.06), Time: 0.0119s, Energy: 0.80
Source: (1.00, 1.00, 1.00), Receiver: (11.00, 1.00, -19.00), Reflection: 0, Hit: (4.95, 0.95, 4.20), Time: 0.0148s, Energy: 0.80
Source: (1.00, 1.00, 1.00), Receiver: (11.00, 1.00, -19.00), Reflection: 1, Hit: (4.02, 0.94, 4.95), Time: 0.0183s, Energy: 0.64
Source: (1.00, 1.00, 1.00), Receiver: (11.00, 1.00, -19.00), Reflection: 0, Hit: (0.59, 3.00, 1.67), Time: 0.0063s, Energy: 0.80
Source: (1.00, 1.00, 1.00), Receiver: (-4.00, 1.00, 4.00), Reflection: 0, Hit: (-4.95, 1.64, 3.67), Time: 0.0191s, Energy: 0.80
Source: (1.00, 1.00, 1.00), Receiver: (-4.00, 1.00, 4.00), Reflection: 1, Hit: (-2.11, 1.94, 4.95), Time: 0.0282s, Energy: 0.64
Source: (1.00, 1.00, 1.00), Receiver: (-4.00, 1.00, 4.00), Reflection: 2, Hit: (4.95, 2.69, 1.78), Time: 0.0509s, Energy: 0.51
Source: (1.00, 1.00, 1.00), Receiver: (-4.00, 1.00, 4.00), Reflection: 3, Hit: (2.10, 3.00, 0.49), Time: 0.0601s, Energy: 0.41
Source: (1.00, 1.00, 1.00), Receiver: (-4.00, 1.00, 4.00), Reflection: 4, Hit: (-4.95, 2.25, -2.67), Time: 0.0827s, Energy: 0.33
Source: (1.00, 1.00, 1.00), Receiver: (-4.00, 1.00, 4.00), Reflection: 0, Hit: (0.90, 2.20, 4.95), Time: 0.0120s, Energy: 0.80
Source: (1.00, 1.00, 1.00), Receiver: (-4.00, 1.00, 4.00), Reflection: 1, Hit: (0.83, 3.00, 2.31), Time: 0.0201s, Energy: 0.64
Source: (1.00, 1.00, 1.00), Receiver: (-4.00, 1.00, 4.00), Reflection: 2, Hit: (0.65, 0.80, -4.95), Time: 0.0422s, Energy: 0.51
Source: (1.00, 1.00, 1.00), Receiver: (-4.00, 1.00, 4.00), Reflection: 0, Hit: (1.68, 3.00, -1.05), Time: 0.0086s, Energy: 0.80
Source: (1.00, 1.00, 1.00), Receiver: (-4.00, 1.00, -4.00), Reflection: 0, Hit: (4.95, 1.22, 3.06), Time: 0.0130s, Energy: 0.80
Source: (1.00, 1.00, 1.00), Receiver: (-4.00, 1.00, -4.00), Reflection: 1, Hit: (1.31, 1.43, 4.95), Time: 0.0250s, Energy: 0.64
Source: (1.00, 1.00, 1.00), Receiver: (-4.00, 1.00, -4.00), Reflection: 2, Hit: (-4.95, 1.78, 1.69), Time: 0.0456s, Energy: 0.51
Source: (1.00, 1.00, 1.00), Receiver: (-4.00, 1.00, -4.00), Reflection: 0, Hit: (2.59, 3.00, -4.05), Time: 0.0165s, Energy: 0.80
Source: (1.00, 1.00, 1.00), Receiver: (-4.00, 1.00, -4.00), Reflection: 1, Hit: (2.87, 2.64, -4.95), Time: 0.0194s, Energy: 0.64
Source: (1.00, 1.00, 1.00), Receiver: (-4.00, 1.00, -4.00), Reflection: 2, Hit: (4.95, 0.03, 1.65), Time: 0.0410s, Energy: 0.51
Source: (1.00, 1.00, 1.00), Receiver: (-4.00, 1.00, -4.00), Reflection: 0, Hit: (4.95, 1.97, -3.08), Time: 0.0168s, Energy: 0.80
Source: (1.00, 1.00, 1.00), Receiver: (-4.00, 1.00, -4.00), Reflection: 1, Hit: (3.13, 2.41, -4.95), Time: 0.0245s, Energy: 0.64
Source: (1.00, 1.00, 1.00), Receiver: (-4.00, 1.00, -4.00), Reflection: 2, Hit: (0.74, 3.00, -2.48), Time: 0.0347s, Energy: 0.51
Source: (1.00, 1.00, 1.00), Receiver: (-4.00, 1.00, -4.00), Reflection: 3, Hit: (-4.95, 1.60, 3.39), Time: 0.0589s, Energy: 0.41
Source: (1.00, 1.00, 1.00), Receiver: (-4.00, 1.00, -4.00), Reflection: 4, Hit: (-3.44, 1.23, 4.95), Time: 0.0653s, Energy: 0.33
Source: (1.00, 1.00, 1.00), Receiver: (-4.00, 1.00, -4.00), Reflection: 0, Hit: (4.95, 1.98, 1.32), Time: 0.0119s, Energy: 0.80
Source: (1.00, 1.00, 1.00), Receiver: (-4.00, 1.00, -4.00), Reflection: 1, Hit: (0.82, 3.00, 1.65), Time: 0.0244s, Energy: 0.64
Source: (1.00, 1.00, 1.00), Receiver: (-4.00, 1.00, -4.00), Reflection: 2, Hit: (-4.95, 1.57, 2.12), Time: 0.0417s, Energy: 0.51
Source: (1.00, 1.00, 1.00), Receiver: (4.00, 1.00, -11.00), Reflection: 0, Hit: (0.96, 3.00, 2.54), Time: 0.0074s, Energy: 0.80
Source: (1.00, 1.00, 1.00), Receiver: (4.00, 1.00, -11.00), Reflection: 0, Hit: (-2.51, 3.00, -4.64), Time: 0.0202s, Energy: 0.80
Source: (1.00, 1.00, 1.00), Receiver: (4.00, 1.00, -11.00), Reflection: 1, Hit: (-2.70, 2.89, -4.95), Time: 0.0213s, Energy: 0.64
Source: (1.00, 1.00, 1.00), Receiver: (4.00, 1.00, -11.00), Reflection: 2, Hit: (-4.95, 1.61, -1.33), Time: 0.0343s, Energy: 0.51
Source: (1.00, 1.00, 1.00), Receiver: (4.00, 1.00, -11.00), Reflection: 0, Hit: (-0.39, 3.00, 0.30), Time: 0.0074s, Energy: 0.80
Source: (1.00, 1.00, 1.00), Receiver: (15.00, 1.00, 0.00), Reflection: 0, Hit: (-0.93, 0.61, -4.95), Time: 0.0183s, Energy: 0.80
Source: (1.00, 1.00, 1.00), Receiver: (15.00, 1.00, 0.00), Reflection: 0, Hit: (-0.83, 3.00, 2.00), Time: 0.0084s, Energy: 0.80
Source: (0.00, 1.00, -4.50), Receiver: (0.00, 1.00, -15.00), Reflection: 0, Hit: (0.42, 0.50, -4.95), Time: 0.0023s, Energy: 0.80
Source: (0.00, 1.00, -4.50), Receiver: (0.00, 1.00, -15.00), Reflection: 0, Hit: (4.34, 3.00, -1.58), Time: 0.0163s, Energy: 0.80
Source: (0.00, 1.00, -4.50), Receiver: (0.00, 1.00, -15.00), Reflection: 1, Hit: (4.95, 2.72, -1.16), Time: 0.0186s, Energy: 0.64
Source: (0.00, 1.00, -4.50), Receiver: (0.00, 1.00, -15.00), Reflection: 0, Hit: (-0.51, 2.66, -4.95), Time: 0.0052s, Energy: 0.80
Source: (0.00, 1.00, -4.50), Receiver: (0.00, 1.00, -15.00), Reflection: 1, Hit: (-0.62, 3.00, -4.86), Time: 0.0063s, Energy: 0.64
Source: (0.00, 1.00, -4.50), Receiver: (19.00, 1.00, 4.00), Reflection: 0, Hit: (-0.21, 3.00, -2.41), Time: 0.0085s, Energy: 0.80
Source: (0.00, 1.00, -4.50), Receiver: (19.00, 1.00, 4.00), Reflection: 1, Hit: (-0.21, 3.00, -2.41), Time: 0.0085s, Energy: 0.64
Source: (0.00, 1.00, -4.50), Receiver: (19.00, 1.00, 4.00), Reflection: 2, Hit: (1.19, 2.93, -4.95), Time: 0.0169s, Energy: 0.51
Source: (0.00, 1.00, -4.50), Receiver: (19.00, 1.00, 4.00), Reflection: 3, Hit: (1.19, 2.93, -4.95), Time: 0.0169s, Energy: 0.41
Source: (0.00, 1.00, -4.50), Receiver: (19.00, 1.00, 4.00), Reflection: 0, Hit: (-1.26, 1.28, -4.95), Time: 0.0040s, Energy: 0.80
Source: (0.00, 1.00, -4.50), Receiver: (19.00, 1.00, 4.00), Reflection: 1, Hit: (-4.95, 2.09, -3.63), Time: 0.0157s, Energy: 0.64
Source: (0.00, 1.00, -4.50), Receiver: (19.00, 1.00, 4.00), Reflection: 2, Hit: (-0.78, 3.00, -2.14), Time: 0.0288s, Energy: 0.51
Source: (0.00, 1.00, -4.50), Receiver: (19.00, 1.00, 4.00), Reflection: 3, Hit: (4.95, 1.74, -0.09), Time: 0.0470s, Energy: 0.41
Source: (0.00, 1.00, -4.50), Receiver: (11.00, 1.00, -11.00), Reflection: 0, Hit: (-0.23, 2.54, -4.95), Time: 0.0047s, Energy: 0.80
Source: (0.00, 1.00, -4.50), Receiver: (11.00, 1.00, -11.00), Reflection: 1, Hit: (-0.23, 2.54, -4.95), Time: 0.0047s, Energy: 0.64
Source: (0.00, 1.00, -4.50), Receiver: (11.00, 1.00, -11.00), Reflection: 2, Hit: (-1.84, 3.00, -4.67), Time: 0.0097s, Energy: 0.51
